cotId,name,area,detail_url,page_no
8e626f04-6f9b-478a-bcbf-d0dae3e54d21,더베이101,부산 해운대구,https://access.visitkorea.or.kr/ms/detail.do?cotId=8e626f04-6f9b-478a-bcbf-d0dae3e54d21,11
63d6d696-e9a0-4c65-a0f4-447eaa42e0eb,커먼그라운드,서울 광진구,https://access.visitkorea.or.kr/ms/detail.do?cotId=63d6d696-e9a0-4c65-a0f4-447eaa42e0eb,11
142d1630-5481-4f1b-9585-02a80ce4f043,대관령 하늘목장,강원특별자치도 평창군,https://access.visitkorea.or.kr/ms/detail.do?cotId=142d1630-5481-4f1b-9585-02a80ce4f043,11
913a54af-9dff-4fef-8d44-f4ef42a3e052,학암포해수욕장,충청남도 태안군,https://access.visitkorea.or.kr/ms/detail.do?cotId=913a54af-9dff-4fef-8d44-f4ef42a3e052,11
91cec8bf-1c9e-4512-8e2f-058d4a4dbf99,간절곶,울산 울주군,https://access.visitkorea.or.kr/ms/detail.do?cotId=91cec8bf-1c9e-4512-8e2f-058d4a4dbf99,11
15b740d5-e955-4b84-bfc7-490ad5079142,[제주올레 14코스] 저지-한림 올레,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=15b740d5-e955-4b84-bfc7-490ad5079142,12
79633dde-bd6c-4d38-bfce-177200f83ed6,국립아시아문화전당,광주 동구,https://access.visitkorea.or.kr/ms/detail.do?cotId=79633dde-bd6c-4d38-bfce-177200f83ed6,12
7379df1e-2b68-4894-bc61-072cdbf580e7,여수 해상케이블카,전라남도 여수시,https://access.visitkorea.or.kr/ms/detail.do?cotId=7379df1e-2b68-4894-bc61-072cdbf580e7,12
61fbd20f-7bb2-4b94-8483-db1e51b88e9c,순천만국가정원,전라남도 순천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=61fbd20f-7bb2-4b94-8483-db1e51b88e9c,12
828a5bfb-2838-499d-b136-e2d896b0b834,지리산 반달가슴곰 공존센터,전라남도 구례군,https://access.visitkorea.or.kr/ms/detail.do?cotId=828a5bfb-2838-499d-b136-e2d896b0b834,12
46ceaebd-eb9b-45f5-ac52-495942b89958,구룡포 일본인 가옥거리,경상북도 포항시,https://access.visitkorea.or.kr/ms/detail.do?cotId=46ceaebd-eb9b-45f5-ac52-495942b89958,12
a855c95c-ef06-418a-9148-64268ea4d24f,부평시장(깡통시장),부산 중구,https://access.visitkorea.or.kr/ms/detail.do?cotId=a855c95c-ef06-418a-9148-64268ea4d24f,12
0c6fc97d-6421-4b2c-a51b-7d0ad55a8745,김광석다시그리기길,대구 중구,https://access.visitkorea.or.kr/ms/detail.do?cotId=0c6fc97d-6421-4b2c-a51b-7d0ad55a8745,12
557bdd3c-a6aa-4ffc-b3d2-264aa6b4c4c4,원대리 자작나무 숲 (속삭이는 자작나무 숲),강원특별자치도 인제군,https://access.visitkorea.or.kr/ms/detail.do?cotId=557bdd3c-a6aa-4ffc-b3d2-264aa6b4c4c4,12
